"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "S_avg"
"GCF_000327045.1_ASM32704v1" -0.4181 0.0213 -0.1242 -0.1011 0.4281 0.4203 0.1522 -0.3548 0.2152 -0.2696 -0.2873 -0.2357
"GCA_000224005.3_ASM22400v3" 0.9163 0.5448 -0.1341 0.3462 0.4733 -0.1241 -0.7134 -0.0659 0.5827 0.6262 -1.0423 -0.2023
"GCA_000227745.3_ASM22774v3" 0.0894 0.0286 -0.1386 -0.0123 -0.0201 0.2033 -0.3126 -0.1278 -0.0333 -0.1102 -0.3831 -0.1753
"GCF_000025485.1_ASM2548v1" 0.55 0.774 0.7588 0.4516 0.1209 0.4119 -0.2061 0.3736 0.6176 0.499 -0.163 0.2739
"GCF_000021985.1_ASM2198v1" 0.4574 0.1932 0.4131 0.3048 1.1381 0.7387 -0.2329 0.1729 0.6207 0.3502 -0.491 0.0523
"GCF_000025545.1_ASM2554v1" 0.2385 -0.0753 0.0173 0.0207 0.6771 0.5312 -0.393 0.1964 0.7 0.0745 -0.4764 -0.142
"GCA_000227685.3_ASM22768v3" -0.3757 -0.0468 0.0143 0.1379 0.6803 0.5704 -0.0742 0.097 0.2116 -0.175 -0.4409 -0.1987
"GCF_000015345.1_ASM1534v1" 0.0915 0.4159 0.6404 0.0269 -1.0794 0.4486 -0.4979 0.0425 0.3356 -0.0371 -0.1447 0.0832
"GCF_000007705.1_ASM770v1" 0.7409 0.7746 0.2685 0.9581 -0.9794 -0.0676 -1.0716 -0.039 0.2425 -0.167 -0.0255 0.3925
"GCF_000283535.1_ASM28353v1" 0.0249 0.1961 0.7507 0.1722 -0.6427 -0.3869 -1.0791 -0.481 0.3242 -0.1239 -0.2973 0.0867
"GCF_000021025.1_ASM2102v1" 0.8435 0.9135 1.1311 0.684 -0.5312 0.6229 -0.5629 0.1501 0.9528 0.372 0.4442 0.7076
"GCF_000196295.1_ASM19629v1" 0.6651 -0.0223 0.4494 -0.2402 -1.1466 -0.6566 0.1221 -0.3076 -0.4669 -0.1836 -0.3165 0.0103
"GCF_000020105.1_ASM2010v1" 0.3429 -0.0489 0.4308 -0.3291 -1.0983 -0.66 0.1162 -0.3177 -0.4098 -0.2927 -0.3569 -0.0828
"GCF_000026965.1_ASM2696v1" 0.4686 0.0555 0.572 -0.211 -1.2045 -0.5268 0.033 -0.2922 -0.2448 -0.0535 -0.3617 -0.0063
"GCF_000024165.1_ASM2416v1" -0.172 0.2676 -0.1606 -0.1512 0.1149 0.2882 -0.0242 -0.1399 0.2626 -0.4535 -0.3079 -0.2193
"GCF_000236665.1_ASM23666v1" 0.1523 0.4243 0.3102 0.1172 -0.8068 0.5357 -0.7093 0.0822 0.1243 0.5649 -0.2088 0.0347
"GCF_000012425.1_ASM1242v1" 0.3702 0.403 0.6545 0.3788 -0.1192 0.793 -0.484 0.1443 -0.1157 0.1614 0.0429 0.304
"GCF_000025965.1_ASM2596v1" 0.0923 0.3059 0.2186 -0.0695 0.1492 0.4788 -0.4234 -0.1643 -3e-04 -0.1782 0.0287 0.0573
"GCF_000021765.1_ASM2176v1" -0.0468 0.4522 0.2384 -0.0013 -0.0838 0.373 -0.7095 0.0258 0.8777 -0.3454 -0.2389 -0.0522
"GCF_000061505.1_ASM6150v1" 0.1978 0.5947 -0.1542 -0.2688 -0.3187 0.5193 -0.4626 -0.351 0.0917 -0.712 -0.3917 -0.2236
"GCF_000253115.1_ASM25311v1" 0.3376 0.2631 0.2788 -0.1042 -0.1359 0.1381 -0.3951 0.0637 0.0599 -0.3774 -0.0461 0.0694
"GCF_000015725.1_ASM1572v1" 0.0291 0.4706 0.2708 -0.1614 -0.5533 -0.0766 -0.7673 -0.0526 0.4381 0.432 -0.1551 -0.0325
"GCF_000019785.1_ASM1978v1" -0.0529 -0.0971 -0.0353 -0.3299 -1.1837 -0.0527 -0.9551 -0.1349 -0.1513 -0.4033 -0.9603 -0.4713
"GCF_000013605.1_ASM1360v1" 0.1014 0.2532 0.4068 -0.1083 -0.3466 -0.129 -0.6698 -0.2989 0.0791 -0.332 -0.0758 0.0469
"GCF_000013865.1_ASM1386v1" 0.4431 0.7398 0.3176 0.4337 -0.3081 -0.1273 -0.5364 0.0209 0.0146 0.1432 0.0366 0.2486
"GCF_000015505.1_ASM1550v1" 0.3152 0.7189 0.3911 0.1232 -0.5429 -0.2238 -0.8837 0.0115 -0.1825 -0.0974 0.0558 0.1762
"GCF_000015565.1_ASM1556v1" 0.2019 0.3459 0.2981 0.3162 -0.4405 0.3303 -0.784 0.4186 1.7878 0.3013 0.2449 0.268
"GCF_000176855.2_ASM17685v2" 0.4759 0.7725 0.2021 0.6347 -1.035 0.0946 -1.022 0.2332 1.0134 0.5233 0.2254 0.3558
"GCF_000015325.1_ASM1532v1" 0.3779 0.7808 0.2443 0.4493 -0.8333 0.287 -1.1243 0.3551 1.0834 0.6235 0.2537 0.3169
"GCF_000022305.1_ASM2230v1" 0.1863 0.3627 0.4958 -0.0601 -0.9358 0.2176 -1.162 0.1765 0.1076 0.184 -0.1651 0.0549
"GCF_000179015.2_ASM17901v2" 0.1377 0.2798 0.1092 0.0335 -0.8855 0.2754 -1.2674 -0.0054 -0.3441 0.1246 -0.0041 0.0497
"GCF_000018665.1_ASM1866v1" 0.4876 1.0623 0.776 0.6346 -1.4579 0.2923 -1.4596 0.6079 0.5902 0.3151 0.4547 0.5743
"GCF_000023345.1_ASM2334v1" 0.1788 0.8195 0.8789 0.5819 -1.153 -0.2 -1.2527 0.389 0.8633 0.1374 0.2504 0.4528
"GCF_000184745.1_ASM18474v1" 0.2642 0.8023 0.7132 0.4544 -1.2524 -0.097 -1.3158 0.3264 0.2558 -0.2235 0.0163 0.3064
"GCF_000215705.1_ASM21570v1" 0.6799 0.477 0.371 0.5953 -0.3445 -0.1327 -0.5237 0.6121 -0.779 -0.1029 -0.0882 0.2934
"GCF_000013625.1_ASM1362v1" 0.9886 0.5942 0.7153 1.0502 -1.2525 -0.7158 -0.6435 0.4548 0.5598 0.9363 0.1912 0.6337
"GCF_000026125.1_ASM2612v1" 0.941 0.7952 0.903 0.9186 -1.1709 -0.4756 -0.6103 0.5267 0.2154 1.0517 0.2213 0.6383
"GCF_000143225.1_ASM14322v1" 0.9232 1.2955 0.4905 1.2824 -1.2171 -0.0471 -0.9994 0.3276 1.8779 0.7497 0.0639 0.5862
"GCF_000221045.1_ASM22104v1" 0.6343 0.3371 0.3616 0.4723 -1.5813 -0.046 -0.6291 -0.0116 -0.3264 0.2381 -0.1326 0.2247
"GCF_000016345.1_ASM1634v1" 0.8859 0.7988 1.131 0.9021 -0.1846 0.1808 -0.4993 0.8097 0.3933 0.8038 0.6553 0.8394
"GCF_000019745.1_ASM1974v1" 0.6746 0.5437 0.89 0.7273 -0.4403 0.1512 -0.4533 0.6732 0.2276 0.4089 0.5681 0.6864
"GCF_000196015.1_ASM19601v1" 0.9291 0.9742 0.5232 0.7748 -0.5664 0.6182 -0.9622 0.7431 0.424 2.1434 0.2875 0.5531
"GCA_000009285.2_ASM928v2" 1.038 0.7617 0.5473 0.6647 -0.7068 0.2402 -1.25 0.3005 0.3196 2.1524 -0.0687 0.4076
"GCF_000203875.1_ASM20387v1" 1.3514 1.099 0.5355 0.6952 -0.5619 0.4732 -0.7336 0.6107 0.5119 1.8554 0.4546 0.663
"GCF_000020205.1_ASM2020v1" 0.4357 0.8608 1.073 0.4247 -0.6728 0.726 -0.6016 0.5198 0.9268 1.9283 0.3439 0.5255
"GCF_000009125.1_ASM912v1" 0.2469 0.5841 0.3078 0.1097 -1.2079 0.5685 -1.0218 0.4103 -0.0048 0.792 -0.0351 0.1124
"GCF_000215325.1_ASM21532v1" 0.459 0.7299 0.1683 0.2452 -1.1233 0.6911 -1.0196 0.301 0.1005 0.9202 0.0041 0.1655
"GCF_000198775.1_ASM19877v1" 0.6382 0.6162 0.7027 0.3575 -0.0208 0.8963 -0.6111 0.2623 -0.1168 1.0277 0.4331 0.4998
"GCF_000020045.1_ASM2004v1" 0.811 1.1888 0.7114 0.6871 -0.6904 0.8251 -0.6972 0.4845 1.3725 1.4117 0.4216 0.605
"GCF_000092885.1_ASM9288v1" 0.9325 1.1251 0.4656 0.9303 -0.4566 0.7933 -0.7358 0.4643 0.8555 1.5936 0.2161 0.5507
"GCF_000176935.3_ASM17693v3" 0.9025 1.0043 0.6592 1.1286 -0.5467 0.8506 -0.793 0.4178 1.2489 0.6317 0.559 0.7703
"GCF_000148685.1_ASM14868v1" 0.9616 1.0073 0.7278 0.864 -0.3713 0.819 -0.6807 0.3334 1.1695 1.3306 0.6284 0.7575
"GCF_000013645.1_ASM1364v1" 1.0371 0.9064 0.4961 0.7178 -0.7613 0.8576 -0.6622 0.3811 0.5726 1.4473 0.4795 0.6244
"GCF_000236065.1_ASM23606v1" 1.1542 1.1323 1.0133 0.8745 -0.5094 0.7747 -0.7448 0.7305 0.1948 1.2814 0.3465 0.7387
"GCF_000020125.1_ASM2012v1" 1.1792 1.0671 0.8604 0.7462 -0.6712 0.8029 -0.6689 0.2447 1.2945 1.4537 0.4396 0.7125
"GCF_000022645.2_ASM2264v1" 0.6304 0.5946 0.3531 0.4821 -0.7146 0.6468 -1.1829 0.0136 0.4244 1.4068 -0.1934 0.2055
"GCF_000194745.1_ASM19474v1" 0.6788 0.8821 0.3331 0.5396 -0.8445 0.5454 -1.3808 0.117 0.8172 0.4517 -0.2356 0.2055
"GCF_000010545.1_ASM1054v1" 0.9093 1.2414 0.7297 1.016 -0.8679 0.4647 -0.748 0.3076 1.1924 0.7311 0.1507 0.5882
"GCF_000016205.1_ASM1620v1" 0.9138 0.7546 0.888 0.8137 -0.7181 0.7192 -0.9873 0.2364 0.9012 1.3702 0.1482 0.5755
"GCF_000203955.1_ASM20395v1" 0.8011 0.95 0.3555 0.4901 -0.9767 0.4707 -0.8148 0.1217 1.0327 1.2705 -0.0948 0.2743
"GCF_000009485.1_ASM948v1" 0.7516 0.979 0.3675 0.5925 -0.9542 0.4923 -0.8029 0.2566 0.9413 0.9179 -0.1043 0.2919
"GCF_000012945.1_ASM1294v1" 0.9416 0.6457 0.5447 0.4685 -1.1488 0.4272 -0.8472 0.174 1.0559 1.0182 -0.1244 0.3154
"GCF_000019925.1_ASM1992v1" 0.6849 0.8083 0.5996 0.6635 -0.9311 0.3824 -0.9076 0.2602 1.149 0.7952 0.0113 0.3894
"GCF_000012365.1_ASM1236v1" 0.5257 0.7919 0.4041 0.5029 -0.5738 0.6205 -0.9953 0.1321 0.6516 1.3521 0.0529 0.3049
"GCF_000015465.1_ASM1546v1" 0.6787 0.7899 0.2624 0.4391 -0.6822 0.5008 -1.0347 0.2412 1.2401 1.1292 -0.0381 0.2458
"GCF_000011545.1_ASM1154v1" 0.7074 0.7505 0.3296 0.6091 -0.6013 0.6904 -1.0496 0.1982 1.2924 1.2615 0.0471 0.3384
"GCF_000209655.1_ASM20965v1" 0.6863 1.1313 0.7099 0.9813 -0.4817 -0.0567 -0.6069 0.5098 0.0444 0.8199 0.4949 0.681
"GCF_000070465.1_ASM7046v1" 1.3366 1.4585 0.8817 1.2224 -0.6079 1.073 -0.8218 0.6383 0.5592 1.4159 0.4798 0.8684
"GCF_000165835.1_ASM16583v1" 0.9141 1.3315 0.1 0.9436 -1.2062 0.2027 -0.9017 0.0718 -0.1048 0.8687 -0.2145 0.2875
"GCF_000195675.1_ASM19567v1" 0.4638 0.6051 -0.0518 0.3144 -0.8732 -0.0737 -0.7979 -0.0318 0.1508 0.3315 -0.5864 -0.0996
"GCF_000226625.1_ASM22662v1" 0.3144 1.1249 0.9836 0.5627 -0.5516 -0.4954 -0.0867 0.3441 0.4863 0.7052 0.7083 0.6649
"GCF_000185745.1_ASM18574v1" 0.2465 1.1756 0.9123 0.4692 -0.0128 -0.2489 0.0981 0.421 0.5961 0.9294 0.7745 0.638
"GCF_000012745.1_ASM1274v1" 0.2843 0.1154 0.2786 0.2601 -0.0801 0.2957 -0.1695 -0.1373 -0.1331 -0.0967 -0.224 0.0788
"GCF_000093025.1_ASM9302v1" 0.8216 0.8352 0.958 0.7258 -0.7389 -0.6543 -0.5202 0.3404 -0.285 0.0604 0.394 0.6487
"GCF_000023705.1_ASM2370v1" 0.8669 0.6498 1.0572 0.6299 -1.2623 -0.5924 -0.608 0.4858 -0.0673 -0.1163 0.4735 0.6859
"GCF_000023745.1_ASM2374v1" 0.6067 0.8281 0.891 0.5299 -0.9008 0.7833 -0.7023 0.2742 0.3616 0.2278 0.0687 0.4281
"GCF_000013705.1_ASM1370v1" 0.17 0.1043 0.2544 -0.1491 -0.4351 0.4518 -0.5761 -0.0746 -0.5392 -0.4796 -0.3605 -0.1104
"GCF_000025705.1_ASM2570v1" 0.7456 0.4887 0.2901 0.2548 -0.3576 0.4652 -0.4748 0.0247 0.2759 0.1033 -0.1499 0.1797
"GCF_000145255.1_ASM14525v1" 0.9627 0.3027 0.7017 0.0575 -0.6782 0.9124 -1.0395 -0.0125 -0.2306 0.0999 0.1298 0.353
"GCF_000196355.1_ASM19635v1" 0.1525 -0.1788 -0.2715 0.0648 0.0712 0.1729 -0.1133 0.0908 -0.1369 -0.4553 -0.2489 -0.1048
"GCF_000175095.2_ASM17509v2" -0.3182 -0.3272 -0.423 -0.6057 -0.2048 -0.1321 0.0554 -0.2457 -0.7833 -0.6403 -0.5942 -0.5203
"GCF_000219585.1_ASM21958v1" -0.3457 -0.3993 -0.6726 -0.8632 -0.4132 -0.2512 -0.3852 -0.4035 -0.6667 -0.4365 -0.5385 -0.6291
"GCF_000009145.1_ASM914v1" -0.6643 -0.5737 -0.5682 -0.4108 -0.4796 -0.0307 0.0886 -0.2687 -0.2447 -0.5996 -0.695 -0.5916
"GCF_000014765.1_ASM1476v1" -0.6533 -0.3231 -0.7126 -0.5459 -0.271 -0.2609 0.1225 -0.6207 -0.1171 -0.6669 -0.622 -0.6242
"GCF_000014865.1_ASM1486v1" 0.5078 0.3542 1.0158 0.497 0.0088 0.4139 -0.3278 0.5161 -0.077 -0.1794 0.3483 0.5414
"GCF_000283515.1_ASM28351v1" 0.1721 0.8294 0.3296 0.8022 1.5353 1.3195 0.1533 0.2632 Inf 1.3296 0.3214 0.4254
"GCF_000091125.1_ASM9112v1" 0.5218 1.0509 1.4061 0.8482 1.6051 1.6545 -0.5209 0.5343 1.2466 0.9137 0.4207 0.7386
"GCF_000013005.1_ASM1300v1" 0.6145 1.0597 1.4138 0.8425 1.3605 0.9374 -0.4546 0.6132 1.0549 1.6255 0.7711 0.8927
"GCF_000253255.1_ASM25325v1" 1.3225 1.4808 1.1063 1.1898 1.6842 2.1903 -0.1623 1.0317 Inf 2.2004 0.68 0.9812
"GCF_000013325.1_ASM1332v1" 0.8476 0.9884 0.9314 1.2356 1.631 1.9715 -0.5142 0.7915 0.2857 0.7952 0.6219 0.8677
"GCF_000013985.1_ASM1398v1" 0.073 1.3703 0.6848 0.4879 1.5927 1.0491 -0.8361 0.507 0.2164 0.6104 0.2629 0.373
"GCF_000218875.1_ASM21887v1" 0.5218 -0.1544 0.8722 0.8018 1.464 0.8167 -0.1283 0.3477 1.0383 1.1414 0.4827 0.6431
"GCF_000007105.1_ASM710v1" 0.5976 0.58 1.0434 1.0679 1.7837 0.5517 -0.609 0.4853 1.0853 1.0547 0.5085 0.7624
"GCF_000016765.1_ASM1676v1" 0.371 0.8026 0.3004 0.7201 1.7483 1.4053 -0.2624 0.2742 0.8389 0.5256 -0.2118 0.1936
"GCF_000024465.1_ASM2446v1" 0.7842 0.5353 0.5053 0.6089 0.5837 0.6222 0.0957 0.5912 -0.049 0.001 0.308 0.4922
"GCF_000226315.1_ASM22631v1" 0.9469 1.341 1.191 1.5056 -0.0386 0.0491 -0.1374 0.8224 0.7349 1.3079 0.6 0.9932
"GCF_000016185.1_ASM1618v1" 0.9646 0.5777 1.1036 0.0527 0.616 1.0638 0.2376 0.1863 1.6777 0.5289 -0.8575 0.0445
"GCF_000010725.1_ASM1072v1" 0.8571 0.967 0.9013 0.9801 1.0196 1.6632 -0.0225 0.4718 Inf 2.0244 -0.2049 0.4683
"GCA_000632475.2_ASM63247v2" 0.8918 0.6671 0.2043 0.4189 0.9114 1.292 -0.046 -0.1564 0.5389 0.8801 -0.26 0.1577
"GCF_000283655.1_ASM28365v1" 1.255 1.0576 0.5249 1.1525 0.6477 1.4561 -0.0259 0.2733 Inf 1.9209 -0.2789 0.4633
"GCF_000009985.1_ASM998v1" 0.8101 1.084 0.8963 0.6638 2.2846 1.666 0.0091 0.2093 0.9517 1.2218 0.2571 0.5603
"GCF_000225955.1_ASM22595v1" 1.1612 0.8334 1.1446 0.6238 1.8988 1.4305 0.1427 0.4145 -0.0666 0.5318 -0.1944 0.4664
"GCF_000013085.1_ASM1308v1" 1.1922 0.8606 1.1161 0.7512 2.0514 1.535 0.1665 0.4469 0.2135 0.5149 -0.1265 0.5103
"GCF_000011685.1_ASM1168v1" 0.6906 1.0636 0.8878 1.1463 0.9712 2.2821 0.2097 0.5482 1.3989 1.5498 0.2462 0.6699
"GCF_000021325.1_ASM2132v1" 0.1598 0.2555 0.6963 0.7815 1.301 1.6335 0.3885 -0.0065 1.7377 0.7454 0.432 0.5269
"GCF_000010965.1_ASM1096v1" 0.3857 0.7993 1.2228 1.0453 1.9665 1.0701 -0.8162 0.5712 0.7251 1.0625 0.9812 0.9541
"GCF_000202835.1_ASM20283v1" 0.4404 0.1834 1.4607 0.2975 1.4399 1.6079 0.1105 0.3536 1.7356 1.5991 0.3454 0.575
"GCF_000014285.1_ASM1428v1" 0.3425 0.3829 1.0002 0.8989 1.6038 1.5041 -0.0815 0.6297 1.3372 1.9091 0.5666 0.6925
"GCF_000152825.2_ASM15282v2" 0.2646 0.4482 0.2053 0.0947 0.0991 0.0851 -0.2226 0.0245 0.3983 -0.0556 -0.0973 0.0615
"GCF_000013025.1_ASM1302v1" 0.5888 1.2607 0.7602 0.8691 0.364 0.0251 -0.2263 0.7188 0.6087 0.2159 0.6029 0.6934
"GCF_000023785.1_ASM2378v1" 1.3282 1.9827 0.7204 1.6297 0.1251 0.4421 0.158 0.8071 -0.0174 0.1805 0.5343 0.9562
"GCF_000014745.1_ASM1474v1" 0.8546 1.1741 0.7277 0.5928 0.3099 0.4363 -0.4788 0.3057 0.8974 1.0699 0.4402 0.5888
"GCF_000017265.1_ASM1726v1" 0.9734 0.5213 0.0098 0.4211 -0.3131 0.0294 -1.3353 0.5657 0.5691 Inf -0.1972 0.1667
"GCF_000019145.1_ASM1914v1" 0.6533 2.4656 0.5674 0.6759 -0.8118 0.4043 -1.5365 0.2541 0.7325 1.7705 0.2588 0.4747
"GCF_000092285.1_ASM9228v1" 1.2601 1.4549 0.9501 0.8608 -1.1759 0.4039 -1.5971 0.4357 1.3318 Inf 0.6591 0.8557
"GCF_000006905.1_ASM690v1" 1.4593 1.7143 1.4357 1.1452 -1.0594 0.6584 -1.4236 0.7208 1.8184 Inf 0.6131 1.0297
"GCF_000175215.2_ASM17521v2" 0.82 1.9441 1.3073 1.1575 -0.209 1.4481 -0.6502 0.8645 0.4289 1.0349 1.0685 1.0998
"GCF_000144605.1_ASM14460v1" 0.9413 1.7733 0.5777 0.8317 -0.6913 0.4053 -0.8965 0.2983 0.6074 1.6308 0.3373 0.5991
"GCF_000016405.1_ASM1640v1" 0.7992 1.3059 0.5111 0.7877 0.1446 -0.1915 -0.788 0.5544 0.5759 0.6709 0.3229 0.5449
"GCF_000015985.1_ASM1598v1" 0.8364 1.5858 0.2734 1.8531 -0.4099 -0.3251 -1.1582 0.7867 -0.3229 Inf 0.1762 0.6911
"GCF_000203895.1_ASM20389v1" 0.859 0.9672 0.8348 1.1545 0.4272 -0.1257 -0.5426 0.3559 -0.042 0.9077 0.1025 0.6192
"GCF_000021865.1_ASM2186v1" 1.1203 1.2262 1.0842 1.6004 -0.421 -0.2196 -0.9867 1.0026 0.5313 0.7953 0.7228 1.0582
"GCF_000164885.1_ASM16488v1" 1.4779 1.61 0.9902 1.6782 -0.6265 0.4257 -0.6767 1.0169 0.5944 0.4797 0.4831 1.0173
"GCF_000223375.1_ASM22337v1" 1.3509 1.2487 0.7776 1.5747 -0.6305 0.3995 -0.8068 0.8514 0.9617 0.0452 0.348 0.8759
"GCF_000013565.1_ASM1356v1" 0.3897 0.5631 0.497 0.7923 0.8261 0.438 -0.2125 0.4842 0.4157 0.8193 0.3099 0.4738
"GCF_000011965.2_ASM1196v2" 0.7751 1.2301 0.9959 1.5398 0.572 -0.122 -0.6903 0.58 0.5348 0.5931 0.1974 0.7667
"GCF_000511355.1_ASM51135v1" 0.8383 1.3902 0.979 1.3793 0.64 -0.2574 -0.6191 0.858 0.8586 1.3385 0.9507 1.0422
"GCF_000014065.1_ASM1406v1" 1.3679 1.7587 1.6597 1.7592 0.7042 -0.2891 -0.8205 1.1733 0.5385 Inf 1.073 1.3996
"GCF_000014045.1_ASM1404v1" 0.8087 0.8395 0.3822 1.0204 0.2958 0.1439 -0.1266 0.6047 0.2484 0.8884 0.2797 0.5514
"GCF_000017565.1_ASM1756v1" 0.4728 0.319 0.9811 0.6407 0.9748 1.0319 -0.1109 0.2577 Inf 2.7565 0.1934 0.5007
"GCF_000166055.1_ASM16605v1" 0.2519 0.2581 0.1696 -0.0023 0.7208 0.6235 -0.3071 0.1142 0.418 0.2081 0.067 0.1
"GCA_000230975.3_ASM23097v3" 0.2523 0.5974 1.0022 0.5718 0.8832 0.7632 0.1393 0.3298 1.1669 0.4127 0.2399 0.4735
"GCF_000143145.1_ASM14314v1" 0.4864 0.5049 0.9232 0.8942 1.1897 0.8296 0.0505 0.399 1.3497 0.9777 0.4255 0.6439
"GCF_000253295.1_ASM25329v1" 0.8822 0.9006 1.071 1.0581 1.2025 1.0842 -0.0104 0.4613 0.2828 1.1524 0.5835 0.8337
"GCF_000230555.1_ASM23055v1" 0.2691 0.6033 0.6371 0.4965 1.3227 1.1369 -0.4884 0.3087 -0.4445 1.1941 0.3267 0.4188
"GCF_000192745.1_ASM19274v1" 0.5153 0.3126 0.5886 0.4112 0.9292 0.5872 -0.4158 0.0058 0.8099 -0.4042 -0.0872 0.2567
"GCF_000236645.1_ASM23664v1" 1.2624 1.1272 0.8112 1.1162 1.8308 0.1533 -0.8398 0.65 0.1148 1.9913 0.4949 0.8193
"GCF_000014245.1_ASM1424v1" 0.3768 0.1876 0.7821 0.2267 0.8651 0.8498 0.3588 0.298 1.1293 1.0502 0.1919 0.35
"GCF_000009625.1_ASM962v1" 0.8227 0.855 1.3088 0.6665 1.8533 1.3509 -0.1852 0.3648 1.1296 0.9282 0.3489 0.6916
"GCF_000176035.2_ASM17603v2" 0.7729 0.8114 0.9908 0.7263 1.8999 1.2232 -0.2342 0.4253 1.0129 0.8771 0.2112 0.5741
"GCA_000230995.3_ASM23099v3" 0.7151 0.5244 0.6051 0.4762 0.8479 0.8641 -0.2406 -0.0243 0.0043 0.4458 0.2054 0.4342
"GCF_000185905.1_ASM18590v1" 0.8314 0.7227 1.0602 0.7929 1.7327 1.3589 -0.3505 0.3933 1.4367 1.4703 0.16 0.5839
"GCF_000017405.1_ASM1740v1" 1.4003 0.7194 0.8692 1.0394 1.5578 1.3265 -0.6652 0.6274 0.7683 1.054 0.6018 0.8707
"GCF_000227645.1_ASM22764v1" 1.3256 0.7578 0.9563 1.0794 1.7823 1.453 -0.6266 0.5 1.0044 1.0718 0.4545 0.8291
"GCF_000192725.1_ASM19272v1" 1.3476 0.7608 0.9611 1.0896 1.7857 1.4722 -0.6417 0.4989 0.9868 1.0721 0.4646 0.8399
"GCF_000018545.1_ASM1854v1" 1.0454 0.7523 0.8735 1.276 1.7974 1.1626 -0.904 0.4176 1.8986 0.6852 0.3822 0.7968
"GCF_000017145.1_ASM1714v1" 0.8641 0.6836 1.0087 0.7704 1.8316 1.0991 -0.7989 0.3096 Inf 1.0191 0.2572 0.6202
"GCA_000147775.3_ASM14777v3" 0.8907 0.9585 0.92 1.0309 1.8013 1.2198 -0.8793 0.3345 1.7987 0.683 0.1212 0.6147
"GCF_000016285.1_ASM1628v1" 1.1802 0.942 0.9452 1.0912 1.6682 1.6418 -0.8485 0.6884 1.8035 0.7453 0.5299 0.8423
"GCF_000192635.1_ASM19263v1" 1.4037 0.9579 0.9922 1.2972 2.2932 1.4435 -0.7211 0.7286 2.1911 0.7805 0.6342 0.9762
"GCF_000092025.1_ASM9202v1" 1.4013 0.9762 0.888 1.3279 1.3241 1.4341 -0.5537 0.8223 Inf 1.8934 0.3985 0.8728
"GCF_000021345.1_ASM2134v1" 1.043 0.6626 0.8526 1.3165 1.7758 1.4818 -0.7892 0.5074 1.816 0.5748 0.367 0.7876
"GCF_000020265.1_ASM2026v1" 1.1173 0.7742 0.8019 1.247 1.4273 1.6189 -0.8448 0.6528 1.8333 0.5783 0.3806 0.7783
"GCF_000092045.1_ASM9204v1" 0.951 0.7897 0.6833 1.2655 1.5452 1.6316 -0.8817 0.7812 1.8715 0.8054 0.3103 0.704
"GCF_000023185.1_ASM2318v1" 0.9138 0.7384 0.7552 1.059 1.6222 1.6337 -0.7368 0.5534 1.9025 0.2565 0.0922 0.5734
"GCF_000520875.1_ASM52087v1" 0.786 0.6215 0.7125 1.2283 0.9914 1.4124 -0.7566 0.344 0.1435 0.777 0.2863 0.6735
"GCF_000517605.1_ASM51760v1" 0.9514 0.6473 0.6782 0.9424 1.2361 1.4669 -0.7079 0.4635 0.8483 0.7671 0.0285 0.5098
"GCF_000009265.1_ASM926v1" 0.9477 0.6847 0.7498 1.1249 1.7414 1.5208 -0.7915 0.6395 1.1174 0.4846 0.0253 0.5614
"GCF_000016265.1_ASM1626v1" 1.2732 1.0356 0.788 0.8999 1.4806 1.3282 -1.0306 0.5957 2.0626 0.7505 0.3271 0.6914
"GCF_000019365.1_ASM1936v1" 0.4942 0.9178 0.8707 0.8815 0.6444 1.3699 0.366 0.2014 Inf 0.0851 0.6809 0.7371
"GCF_000022085.1_ASM2208v1" 0.3347 0.5575 1.1598 0.8229 1.1025 1.8934 0.5002 0.3864 Inf 0.3792 1.0174 0.8993
"GCF_000019725.1_ASM1972v1" 0.5109 0.6712 Inf 0.6759 0.9608 1.2443 0.1514 0.1783 Inf 0.1921 0.1698 Inf
"GCF_000019945.1_ASM1994v1" 0.792 1.0143 0.8207 1.081 1.1152 1.5322 0.4441 0.2828 1.301 0.4636 0.3157 0.6755
"GCF_000021845.1_ASM2184v1" 0.8725 0.8348 1.5838 0.8312 1.54 1.5689 0.2699 0.2109 Inf 0.5034 0.7602 0.9747
"GCF_000019845.1_ASM1984v1" -0.3225 0.0918 0.5685 0.0871 0.5804 0.5913 -0.1591 -0.2391 0.1037 0.5423 -0.0713 0.0525
"GCF_000021745.1_ASM2174v1" 0.1955 0.0953 0.8193 0.2459 1.1261 0.877 0.0375 0.1881 0.4693 1.1171 0.0869 0.2963
"GCF_000092925.1_ASM9292v1" 0.3308 0.554 0.3041 0.5744 0.9546 0.8736 -0.2317 0.1453 1.0262 0.1465 -0.1832 0.1673
"GCF_000017645.1_ASM1764v1" 0.6848 0.524 0.8818 0.5706 1.0742 1.3741 -0.2606 0.2538 0.7549 1.7374 0.5097 0.63
"GCF_000010525.1_ASM1052v1" 0.906 0.7497 0.7266 0.7206 0.6041 0.9035 -0.0202 0.3724 0.9727 0.9362 -0.08 0.4332
"GCF_000218585.1_ASM21858v1" 0.7894 0.7471 0.9037 0.6274 1.2304 1.1818 -0.0182 0.3889 0.6958 1.6587 0.076 0.4786
